3.861615808580384224e-01,4.216192439409536252e-01,1.214936293548200119e+01,1.037377749601514054e+01,8.194074589945209652e+00,2.864319037741473721e+02,2.217946531154926504e+02,1.649951207664694266e+02,1.193578742821307230e+02,5.995467469523461659e+03,4.403047324806219876e+03,3.157569612797587979e+03,2.223861969209036033e+03,1.544171797991777112e+03,1.174615829271608090e+05,8.342725409542761918e+04,5.836278075577134587e+04,4.033006809495916968e+04,2.758728943204751704e+04,1.871017022843592349e+04,2.204359768364582211e+06,1.529757805597267812e+06,1.051125532630013768e+06,7.161103927043692674e+05,4.842708207801920362e+05,3.253738811978964368e+05,2.173696160868050938e+05,4.009770433667834848e+07,2.735235038212974370e+07,1.853980304797852412e+07,1.249293055129535496e+07,8.373042215194063261e+06,5.584219309974404983e+06,3.707558976353630424e+06,2.451492927093716338e+06,-1.374882334420256813e-01,-3.169103287846384287e-01,-5.345467956784364372e-01,-7.621308461195475115e-01,-9.070423654620343168e-01,-7.163331687599832076e-01,4.513592625999978125e-01,3.314193843198881551e-02
2.620741128574979872e-01,2.710960445739598046e-01,6.510610513243920039e+00,5.328256242424757261e+00,4.102298481725170198e+00,1.214196231134637998e+02,9.050006906023286035e+01,6.560029465259850667e+01,4.664537777490012616e+01,2.014795973640124657e+03,1.426471913181336276e+03,9.961400309822951158e+02,6.885855010656028981e+02,4.722546352156062994e+02,3.137555098336782248e+04,2.148861749613349093e+04,1.462356777972273449e+04,9.902685876210232891e+03,6.678952566202871822e+03,4.489331682055204510e+03,4.695575974344892893e+05,3.140662372935689054e+05,2.096482500550094701e+05,1.397248689163821982e+05,9.299270601567797712e+04,6.180786714326336369e+04,4.102588591963340878e+04,6.839697144951741211e+06,4.492644125934401527e+06,2.953628034762918483e+06,1.943263849285962293e+06,1.279159957152821124e+06,8.422020992349841399e+05,5.544843461573715322e+05,3.649535664166462375e+05,-1.342167937912612241e-01,-5.200768247712306280e-01,-2.103099893397013975e+00,-9.164515589932252126e+00,-4.037258582639157112e+01,-1.749846020711104302e+02,-7.428969902581113729e+02,2.568353154295276164e-02
7.713229827994629861e-01,7.923163716559408210e-01,2.887037652145230737e+01,2.300341841170250134e+01,1.696799012641254478e+01,8.295220813279682943e+02,5.953210451521340474e+02,4.106336863480550505e+02,2.759667945666668629e+02,2.163042669303599178e+04,1.464120752701129277e+04,9.676178378630194857e+03,6.288172066128520783e+03,4.037031224354010646e+03,5.382844552481868304e+05,3.508557475713559543e+05,2.250669757345929975e+05,1.426856297514036414e+05,8.966428641319044982e+04,5.597284602678797091e+04,1.305135563713247143e+07,8.285544490139131434e+06,5.200044944939657114e+06,3.235073158857975621e+06,1.999054347748913104e+06,1.228858083601672202e+06,7.524022304410286015e+05,3.113563008792256117e+08,1.938742645993534327e+08,1.196753904697648287e+08,7.336876011743718386e+07,4.473626183225550503e+07,2.716102777449955791e+07,1.643527810088491440e+07,9.919569841103639454e+06,-3.348837169375036837e-01,-1.345734540865017870e+00,-4.701009634704199414e+00,-1.671001917501210698e+01,-6.254860049707783531e+01,-2.463739781992284179e+02,-1.007653498644894285e+03,5.825497530144919944e-02
1.310432725177636260e-01,1.311849821165218810e-01,4.989673779230561657e+00,3.834048148068583295e+00,2.768158545479247223e+00,1.467445418664229919e+02,1.007653580575734367e+02,6.736780977659233827e+01,4.431076876879551918e+01,3.930715043941701879e+03,2.531934318210947367e+03,1.609808254068917449e+03,1.015447054024777231e+03,6.376736572353074735e+02,1.006039168980435061e+05,6.220039977353488212e+04,3.818890031491645641e+04,2.335255616220748198e+04,1.425389421882912211e+04,8.698478906640813875e+03,2.507142121417009737e+06,1.507537904654266080e+06,9.027510746965480503e+05,5.393960009352058405e+05,3.220649637500178069e+05,1.923984211551163171e+05,1.151079526421410410e+05,6.136192532003191859e+07,3.618422558179821819e+07,2.128017641521456465e+07,1.249780502191239968e+07,7.337840734294243157e+06,4.311023098997992463e+06,2.536374289895391557e+06,1.495413091299060499e+06,-6.142786304787248297e-02,-3.222601739307255908e-01,-1.592334156181614446e+00,-7.758025800995925536e+00,-3.685649358899943451e+01,-1.705654067739850461e+02,-7.718635513740824763e+02,9.747340969560959467e-03
6.321314967070951196e-01,6.412654913801738576e-01,2.084588811317322055e+01,1.653835195899923960e+01,1.250149421149603235e+01,5.171589494317106528e+02,3.710437341138347733e+02,2.626126658772566884e+02,1.850436422609267595e+02,1.144033471014562383e+04,7.754310580644674701e+03,5.260358391613008280e+03,3.586300977467573830e+03,2.461146541938100199e+03,2.380206263135578483e+05,1.553336535396669642e+05,1.021947093481210177e+05,6.793006500813530874e+04,4.564318830820939911e+04,3.097918484662082119e+04,4.769462541480092332e+06,3.026828951818272471e+06,1.944291815689978888e+06,1.265961484049842693e+06,8.355720326354394201e+05,5.584927663746612379e+05,3.774024021104366402e+05,9.321944303862616420e+07,5.786849488031722605e+07,3.644585975118661672e+07,2.331551083269017562e+07,1.514978105429925397e+07,9.987778107887294143e+06,6.669219018325717188e+06,4.501115237055890262e+06,-3.663705258501776529e-01,-2.517619557667911678e+00,-1.536867602708115399e+01,-8.706909049278752377e+01,-4.708050107214405671e+02,-2.477392402169918569e+03,-1.283612223971318235e+04,5.069772798423805710e-02
2.269076350500502381e-01,2.310766311418828156e-01,7.608396501786885757e+00,6.015813580368511104e+00,4.566513963302790025e+00,1.919381532167186606e+02,1.365661613932851424e+02,9.663444913981939521e+01,6.838534172435645075e+01,4.317500256145167441e+03,2.890745980315448378e+03,1.952894517167546155e+03,1.332885875402817192e+03,9.185873773547367591e+02,9.133017718094644079e+04,5.868235965622275398e+04,3.831310000402289006e+04,2.541711337685593753e+04,1.710893287254479583e+04,1.165889945893273944e+04,1.860301275837667286e+06,1.159114025454277871e+06,7.365714934878147906e+05,4.772533438308328041e+05,3.148011070579740917e+05,2.108627785702045367e+05,1.430194435472078621e+05,3.694898246563793719e+07,2.246609495010221377e+07,1.395831495599156991e+07,8.861570732298087329e+06,5.740513487490566447e+06,3.785345110726716463e+06,2.533351358521483839e+06,1.715528771291705780e+06,-1.295307259630566477e-01,-9.483436289915117001e-01,-6.317761990923968618e+00,-3.903013821580672982e+01,-2.290290832177791458e+02,-1.299922015545940667e+03,-7.215063529746073982e+03,1.805909144085880366e-02
5.459676694974616717e-01,5.702426228627874849e-01,1.689370075989188180e+01,1.394825261494959179e+01,1.109555887107820027e+01,3.922996169423954598e+02,2.956368848124850501e+02,2.218724323172506274e+02,1.665450255236898158e+02,8.102581960211354271e+03,5.819281302388834774e+03,4.218923342290610890e+03,3.085980918999814094e+03,2.272798636364647791e+03,1.569843139054947533e+05,1.094853438980155915e+05,7.759807412695047969e+04,5.575149653671561100e+04,4.047029233878635569e+04,2.958498995414457386e+04,2.921509847829041537e+06,1.998143917583492585e+06,1.393958294195474824e+06,9.885292688129205490e+05,7.097945392490706872e+05,5.141156391543912468e+05,3.744686301237546722e+05,5.288860482143805921e+07,3.567845533909615129e+07,2.460414569118095189e+07,1.727721312695512548e+07,1.230102911060225964e+07,8.844711281300786883e+06,6.401136897806423716e+06,4.650954485728170723e+06,-3.352299736096901461e-01,-2.694033598715143807e+00,-1.907820353283509007e+01,-1.226057120756315157e+02,-7.405605737011437668e+02,-4.296146856626498447e+03,-2.423578267740031879e+04,4.564279300409646717e-02
3.129017660873735784e-01,3.266546172272082327e-01,9.757769158568594392e+00,8.015167307541300801e+00,6.369083427861180091e+00,2.282986064620508557e+02,1.706789764268879708e+02,1.276745860611726329e+02,9.574399347355313239e+01,4.749473636329694273e+03,3.376727308293579881e+03,2.435499584357299682e+03,1.777340349128103753e+03,1.307942929272197944e+03,9.266043363419185334e+04,6.385846082338837732e+04,4.495227323251510825e+04,3.218052325711902449e+04,2.332043486734175167e+04,1.703697487677371828e+04,1.735974430338516599e+06,1.171380788726948434e+06,8.104193803757140413e+05,5.719595240856922464e+05,4.096313042888836935e+05,2.963347825910790707e+05,2.157348249404264789e+05,3.162864474857442081e+07,2.102001964918423817e+07,1.435587309881911613e+07,1.002127942567497492e+07,7.110659523579084314e+06,5.103347566278028302e+06,3.690089581013151910e+06,2.680138983610846102e+06,-1.911390144137533609e-01,-1.518987986360851306e+00,-1.065452941007619359e+01,-6.784722541036967414e+01,-4.060985220826896693e+02,-2.334527190581699870e+03,-1.305037093259783069e+04,2.609574515191208019e-02
1.107417811009919317e+00,1.926824489313116784e+00,4.960082847202095024e+01,6.782264572652593415e+01,8.587090581417355395e+01,1.691216457586865317e+03,2.108034725435929431e+03,2.523676254302543839e+03,2.935013342629802992e+03,5.174689798339976551e+04,6.138957861350020539e+04,7.099475888785517600e+04,8.047901858372136485e+04,8.978998828847816912e+04,1.493224188017401611e+06,1.716937561688815476e+06,1.938922889566574711e+06,2.157455493276503868e+06,2.371546358304375317e+06,2.580670578797576018e+06,4.151808436268591881e+07,4.670437092075543851e+07,5.182832389370038360e+07,5.685809708463171870e+07,6.177651129891959578e+07,6.657506106617552042e+07,7.125019368489934504e+07,1.124863912761777878e+09,1.244853725186561584e+09,1.362939649737684488e+09,1.478572557221491337e+09,1.591472245124694586e+09,1.701511569309541941e+09,1.808648340493105412e+09,1.912886518329992533e+09,-1.417773960932034449e-01,-1.334297246597297537e+00,-9.565801209020561302e+00,-6.096779171055756308e+01,-3.643460714394749402e+02,-2.090562031606414621e+03,-1.166386656374549057e+04,7.951791068660181427e-02
9.717523775689377308e-01,1.713292703419262653e+00,4.342262451447437854e+01,5.990124940529655362e+01,7.640595655103552986e+01,1.477071854694151625e+03,1.854328695506443410e+03,2.234368616210904293e+03,2.611862628003875670e+03,4.510341780507005751e+04,5.384925843095277378e+04,6.263800764081153466e+04,7.134580357374834421e+04,7.990546753996667394e+04,1.299454193351016147e+06,1.502928230384162627e+06,1.706304534097762313e+06,1.907114972569258185e+06,2.104082599672035314e+06,2.296575811064225622e+06,3.608772485734137148e+07,4.081903986598735303e+07,4.552082564914093912e+07,5.014770652499718964e+07,5.467702110670539737e+07,5.909807512165673822e+07,6.340642900461573154e+07,9.769047085556635857e+08,1.086690923942960978e+09,1.195229759768946171e+09,1.301729253397357464e+09,1.405807089834167004e+09,1.507292947641227722e+09,1.606125538337489128e+09,1.702299231743898630e+09,-1.093676757122677146e-01,-1.037241053475655761e+00,-7.515928770416106630e+00,-4.841857843016745733e+01,-2.924761413348161909e+02,-1.696356937202528570e+03,-9.567227554870485619e+03,7.058068294049811564e-02
