5.383772476953007091e-01,6.200682855501197244e-01,2.129195603981405327e+01,1.899815263412524757e+01,1.555122727885930090e+01,6.314989625412921441e+02,5.087687480469996331e+02,3.917682278913301843e+02,2.925050588046439657e+02,1.664695983581291148e+04,1.268871571973923164e+04,9.409748706698104797e+03,6.837193646580082714e+03,4.890242559871239791e+03,4.113527681628644350e+05,3.027747970260102302e+05,2.188619668123411248e+05,1.559593354224072245e+05,1.098555959805756429e+05,7.664395913760496478e+04,9.756542795041272417e+06,7.009769881731737405e+06,4.973807455616487190e+06,3.492705242230095901e+06,2.431248272513905074e+06,1.679771515524721704e+06,1.153119182852689642e+06,2.249336611246327162e+08,1.587530257446080446e+08,1.110613250150721222e+08,7.710097056338512897e+07,5.316500573289715499e+07,3.644292317668322474e+07,2.484978679351571202e+07,1.686598204247155786e+07,-1.386469779657332757e-01,-2.658427251200747854e-01,-3.566624166941347318e-01,-3.345271209424152126e-01,2.914123108330790579e-02,1.402401246475254437e+00,5.706711577225162202e+00,3.990061831019395960e-02
3.876824603323035245e-01,4.172886012271795897e-01,1.318543046949901587e+01,1.114558194359419474e+01,8.816101272528349853e+00,3.365347709497027608e+02,2.588492801981800540e+02,1.931296714355616757e+02,1.410296078513115674e+02,7.639342603562744443e+03,5.589748882139575471e+03,4.027133446011167962e+03,2.865809726852797667e+03,2.018725837754698205e+03,1.626609887749836198e+05,1.154373417450433190e+05,8.126584458965323574e+04,5.679595464603549044e+04,3.943333360790591541e+04,2.721470031214950359e+04,3.326593767783815973e+06,2.313106389244474471e+06,1.602072053514595842e+06,1.104913285054877633e+06,7.587463631248819875e+05,5.188190979427730199e+05,3.533112446890937863e+05,6.617400994339925796e+07,4.535289975499606133e+07,3.103660146909946576e+07,2.118980414513861388e+07,1.442620819115189277e+07,9.791493289288979024e+06,6.625065764637593180e+06,4.468857693061470985e+06,-1.712853443664933972e-01,-1.147947357950412250e+00,-9.673825162653432841e+00,-8.275900894427790888e+01,-6.789309432938975988e+02,-5.365783081370537730e+03,-4.125149406514076691e+04,3.099523708424990059e-02
9.424773394189236431e-01,9.496688182540133916e-01,4.193465324307387476e+01,3.263765857028299422e+01,2.346494151325064337e+01,1.430449362915519487e+03,1.000627138430422860e+03,6.721133355495010164e+02,4.397493561229017587e+02,4.424396131630880700e+04,2.914941963491815477e+04,1.874297776533064098e+04,1.185018381575255444e+04,7.403003135673274301e+03,1.305370577259741258e+06,8.272733245735185919e+05,5.158846194529189379e+05,3.179569873098217067e+05,1.942899336446489615e+05,1.179759825005580788e+05,3.751744787348941714e+07,2.313754187478635833e+07,1.410557585861539468e+07,8.525056277888428420e+06,5.118724615639319643e+06,3.058426429212815128e+06,1.820845754260671092e+06,1.060978365240354300e+09,6.413111966298197508e+08,3.842741455356225967e+08,2.287055158429974914e+08,1.354060075843600631e+08,7.984649801802642643e+07,4.694259787453644723e+07,2.753842927504112199e+07,-4.025763225407590351e-01,-1.970625953096284411e+00,-8.684651188563407231e+00,-4.024992212871407560e+01,-2.004477586983865933e+02,-1.055267285532597725e+03,-5.736851476742378509e+03,6.231919990023234573e-02
1.536175574681041545e-01,1.505317214946486903e-01,6.937044376498391784e+00,5.202346033368289824e+00,3.663939672603064412e+00,2.412536590252256019e+02,1.614064289092090405e+02,1.051821497517344568e+02,6.749260067887860259e+01,7.627314764057057801e+03,4.780298504072652577e+03,2.959579323306759761e+03,1.819840222057355732e+03,1.115306832843939901e+03,2.301961238798975246e+05,1.383073500306647038e+05,8.259670383335117367e+04,4.918431734149948898e+04,2.927008053891807140e+04,1.743671043978464149e+04,6.763355432935234159e+06,3.947687882634821814e+06,2.296835600973675959e+06,1.334838812402826734e+06,7.761420738692176528e+05,4.520784875993909664e+05,2.640394646488638828e+05,1.952145808415861428e+08,1.116380725581737161e+08,6.372416906063950807e+07,3.635970084387800097e+07,2.076263036808313802e+07,1.187749796560571715e+07,6.812556500102781691e+06,3.920452324924263638e+06,-7.125805320712738644e-02,-4.731024022884597890e-01,-3.030682647314773881e+00,-1.915678319937561369e+01,-1.176855793934092986e+02,-7.027197149349902929e+02,-4.098380374238955483e+03,9.979343923134103775e-03
7.476927532688338873e-01,7.357982300791037211e-01,2.898456419527526151e+01,2.229246041415951751e+01,1.635793062391864439e+01,8.446489683786501246e+02,5.878971690177673963e+02,4.044980744354622857e+02,2.774334724223126045e+02,2.193046692016175439e+04,1.443695093547875513e+04,9.535284657913674891e+03,6.338609000100279445e+03,4.243709400445151914e+03,5.350716718714251183e+05,3.395902304424067261e+05,2.178658063735457545e+05,1.414523550319147471e+05,9.289003399075617199e+04,6.160020860299448395e+04,1.256236127026372217e+07,7.763667766786694527e+06,4.870823887425062247e+06,3.103261326578242704e+06,2.005547654457450844e+06,1.312148176386203617e+06,8.670438651972576044e+05,2.874214500265091062e+08,1.739816783273070455e+08,1.071896814496971071e+08,6.721702740260867774e+07,4.284675195979376882e+07,2.770312673521671444e+07,1.812173677342897281e+07,1.196220915899319202e+07,-4.622506543490871866e-01,-4.202788859929190046e+00,-3.424251416637074641e+01,-2.607191559933202143e+02,-1.909135879076776973e+03,-1.370438821175467274e+04,-9.747924301524616021e+04,5.274078363737086383e-02
2.606059201847027995e-01,2.569913772237955585e-01,1.027378996634961439e+01,7.871256912384688498e+00,5.797401382420078519e+00,3.043031597702146200e+02,2.100985027398465945e+02,1.445259747338912462e+02,9.953096436719171436e+01,8.026032346588785913e+03,5.223161808683638810e+03,3.437149863174347047e+03,2.287709650185692681e+03,1.537749374429307863e+03,1.988099094238821417e+05,1.243717526473296166e+05,7.925519441098536481e+04,5.138435215604437690e+04,3.380788331448943791e+04,2.250258683484631547e+04,4.736037624178153463e+06,2.877785341193739790e+06,1.788423428514890838e+06,1.134957554291634355e+06,7.333898656414246652e+05,4.808586675483670551e+05,3.187876923531792127e+05,1.098806247244116217e+08,6.525388278780280799e+07,3.972458254874541610e+07,2.475493044485284388e+07,1.574633451184911840e+07,1.018711528383565135e+07,6.678155750665895641e+06,4.420846801710521802e+06,-1.599274707866108203e-01,-1.586092140645038118e+00,-1.437303282373814639e+01,-1.210154890828098075e+02,-9.703986121053771967e+02,-7.543748435289659028e+03,-5.743965400557437533e+04,1.818266938765895208e-02
6.316166732398285077e-01,6.290943424462487332e-01,2.288033706035393067e+01,1.804542701623567780e+01,1.373742887347417074e+01,6.224105117631046369e+02,4.490229685841003970e+02,3.230744515076333983e+02,2.324642723218622677e+02,1.506816395260552054e+04,1.038366097812364569e+04,7.230456224507441220e+03,5.077058171983708235e+03,3.584648837729990191e+03,3.423839967994236504e+05,2.296453597443095932e+05,1.566116467488133931e+05,1.081666264193518291e+05,7.535255324012330675e+04,5.276182116009281162e+04,7.476758013325053267e+06,4.929081532767995261e+06,3.314616846955761313e+06,2.262681344669164624e+06,1.560719615441606613e+06,1.083560997644835850e+06,7.549559050914449617e+05,1.589028099825123250e+08,1.035565111805993617e+08,6.895654950144071877e+07,4.667181030091289431e+07,3.195151589416517690e+07,2.203571676366163418e+07,1.526232110568548553e+07,1.059275911222126707e+07,-4.442366969315556524e-01,-5.017594834985020569e+00,-4.998850600957958790e+01,-4.522243133244968476e+02,-3.846197698272239904e+03,-3.142420219609762717e+04,-2.497115240476090112e+05,4.628060008794905589e-02
3.508393938096418530e-01,3.483700956370803792e-01,1.279782693444634667e+01,1.003066716028583727e+01,7.618959631018846324e+00,3.503885660768050911e+02,2.506940013415020587e+02,1.796628843081707601e+02,1.290568452920849154e+02,8.533351024055064045e+03,5.822693234691151702e+03,4.032653421289583548e+03,2.823859634089650172e+03,1.991290063264657647e+03,1.949636534456722438e+05,1.293101773704995139e+05,8.760129130894342961e+04,6.027899703612108715e+04,4.191125763000578445e+04,2.931941661005112474e+04,4.278949871961338446e+06,2.786239385238580406e+06,1.859195297508690041e+06,1.263353155527565628e+06,8.691820918917924864e+05,6.026304463441057596e+05,4.195977023012932041e+05,9.135879609659199417e+07,5.874545131573943794e+07,3.877885597973354906e+07,2.610638860109156743e+07,1.781625439174987376e+07,1.226550362103966437e+07,8.487313195959370583e+06,5.887827431937544607e+06,-2.484852231894125185e-01,-2.842447351238041708e+00,-2.866118908721523439e+01,-2.623173704244361488e+02,-2.256785825716169711e+03,-1.864948621751160317e+04,-1.498802689772157464e+05,2.558867697720679235e-02
1.481994756085025511e+00,2.597627409796635867e+00,8.383736165366877913e+01,1.149500003413585318e+02,1.449232406754117335e+02,3.614272066684502533e+03,4.501053869365239734e+03,5.356477265588279806e+03,6.174646565197539530e+03,1.397699720466155850e+05,1.651882271346742928e+05,1.896099024727153301e+05,2.128835407433575892e+05,2.349474246601778432e+05,5.093363675518113188e+06,5.821298342789480463e+06,6.517117788051072508e+06,7.177777182443046942e+06,7.802381920071825385e+06,8.391186288983609527e+06,1.786927884723843336e+08,1.994768191214389801e+08,2.192494264277713001e+08,2.379608278506084085e+08,2.556071792849892676e+08,2.722079411377875209e+08,2.877937849746001959e+08,6.104684563906828880e+09,6.696097870421546936e+09,7.256461489639273643e+09,7.785227911588265419e+09,8.282767979727865219e+09,8.749898717016981125e+09,9.187639461660625458e+09,9.597088503851963043e+09,-1.969980114425442519e-01,-2.805444620412725243e+00,-3.097772413083234966e+01,-3.062263722749467547e+02,-2.859316625757136535e+03,-2.583009509751288715e+04,-2.286632161284995964e+05,8.776341517903295253e-02
1.262395367476498276e+00,2.238407343410844685e+00,7.124516918397866050e+01,9.848037644928835732e+01,1.249467733805771275e+02,3.064634505935969628e+03,3.842541594578543936e+03,4.598647185036337760e+03,5.323864304537215503e+03,1.183107440437467594e+05,1.406788396334762510e+05,1.623047466391286580e+05,1.829662075997587526e+05,2.025746201054375852e+05,4.306089973830259405e+06,4.948987140497545712e+06,5.566576688727289438e+06,6.154225932259867899e+06,6.710375032746463083e+06,7.234952296889486723e+06,1.509477376886569262e+08,1.693711870005179942e+08,1.869656779149485826e+08,2.036459584433569312e+08,2.193919771853462458e+08,2.342143545407582819e+08,2.481376873159672916e+08,5.154053549100818634e+09,5.680161470323839188e+09,6.180131983063299179e+09,6.652629135691854477e+09,7.097632361320704460e+09,7.515724178422165871e+09,7.907751484164321899e+09,8.274665557104528427e+09,-1.546939963562568576e-01,-2.347947150541835448e+00,-2.773307814889746936e+01,-2.930768155182827854e+02,-2.921027374616229281e+03,-2.810126535592623259e+04,-2.641251516292912420e+05,7.548816834542984577e-02
